protein_set_id,accession,gene_name,samesets_accessions,subsets_accessions,description,protein_set_score,is_validated,selection_level,#sameset_protein_matches,#subset_protein_matches,coverage,MW,#observable_peptides,#sequences,#specific_sequences,#peptides,#specific_peptides,#peptide_matches,#specific_peptide_matches,peptides_count_UPS1_125amol_R2,peptides_count_UPS1_2500amol_R2,peptides_count_UPS1_50000amol_R2,peptides_count_UPS1_500amol_R2,peptides_count_UPS1_12500amol_R1,peptides_count_UPS1_125amol_R3,peptides_count_UPS1_2500amol_R3,peptides_count_UPS1_50000amol_R3,peptides_count_UPS1_500amol_R3,peptides_count_UPS1_25000amol_R1,peptides_count_UPS1_250amol_R1,peptides_count_UPS1_5000amol_R1,peptides_count_UPS1_50amol_R1,peptides_count_UPS1_12500amol_R2,peptides_count_UPS1_25000amol_R2,peptides_count_UPS1_250amol_R2,peptides_count_UPS1_5000amol_R2,peptides_count_UPS1_50amol_R2,peptides_count_UPS1_12500amol_R3,peptides_count_UPS1_25000amol_R3,peptides_count_UPS1_250amol_R3,peptides_count_UPS1_5000amol_R3,peptides_count_UPS1_50amol_R3,peptides_count_UPS1_125amol_R1,peptides_count_UPS1_2500amol_R1,peptides_count_UPS1_50000amol_R1,peptides_count_UPS1_500amol_R1,psm_count_UPS1_125amol_R2,psm_count_UPS1_2500amol_R2,psm_count_UPS1_50000amol_R2,psm_count_UPS1_500amol_R2,psm_count_UPS1_12500amol_R1,psm_count_UPS1_125amol_R3,psm_count_UPS1_2500amol_R3,psm_count_UPS1_50000amol_R3,psm_count_UPS1_500amol_R3,psm_count_UPS1_25000amol_R1,psm_count_UPS1_250amol_R1,psm_count_UPS1_5000amol_R1,psm_count_UPS1_50amol_R1,psm_count_UPS1_12500amol_R2,psm_count_UPS1_25000amol_R2,psm_count_UPS1_250amol_R2,psm_count_UPS1_5000amol_R2,psm_count_UPS1_50amol_R2,psm_count_UPS1_12500amol_R3,psm_count_UPS1_25000amol_R3,psm_count_UPS1_250amol_R3,psm_count_UPS1_5000amol_R3,psm_count_UPS1_50amol_R3,psm_count_UPS1_125amol_R1,psm_count_UPS1_2500amol_R1,psm_count_UPS1_50000amol_R1,psm_count_UPS1_500amol_R1,raw_abundance_UPS1_125amol_R2,raw_abundance_UPS1_2500amol_R2,raw_abundance_UPS1_50000amol_R2,raw_abundance_UPS1_500amol_R2,raw_abundance_UPS1_12500amol_R1,raw_abundance_UPS1_125amol_R3,raw_abundance_UPS1_2500amol_R3,raw_abundance_UPS1_50000amol_R3,raw_abundance_UPS1_500amol_R3,raw_abundance_UPS1_25000amol_R1,raw_abundance_UPS1_250amol_R1,raw_abundance_UPS1_5000amol_R1,raw_abundance_UPS1_50amol_R1,raw_abundance_UPS1_12500amol_R2,raw_abundance_UPS1_25000amol_R2,raw_abundance_UPS1_250amol_R2,raw_abundance_UPS1_5000amol_R2,raw_abundance_UPS1_50amol_R2,raw_abundance_UPS1_12500amol_R3,raw_abundance_UPS1_25000amol_R3,raw_abundance_UPS1_250amol_R3,raw_abundance_UPS1_5000amol_R3,raw_abundance_UPS1_50amol_R3,raw_abundance_UPS1_125amol_R1,raw_abundance_UPS1_2500amol_R1,raw_abundance_UPS1_50000amol_R1,raw_abundance_UPS1_500amol_R1,125amol 1,2500amol 1,50000amol 1,500amol 1,12500amol 1,25000amol 1,250amol 1,5000amol 1,50amol 1,125amol 2,2500amol 2,50000amol 2,500amol 2,12500amol 2,25000amol 2,250amol 2,5000amol 2,50amol 2,125amol 3,2500amol 3,50000amol 3,500amol 3,12500amol 3,25000amol 3,DDGDG,5000amol 3,50amol 3
22235,P39743,NA,P39743,NA,RV167_YEAST Reduced viability upon starvation protein 167 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RVS167 PE=1 SV=1,58228,true,2,1,0,0,0,-1,3,3,3,3,13,13,2,1,NA,NA,1,1,NA,NA,1,NA,1,NA,1,NA,1,1,NA,1,1,NA,1,NA,2,NA,1,NA,1,2,1,0,0,1,1,0,0,1,0,1,0,3,0,1,1,0,1,1,0,1,0,3,0,1,0,1,1547247,1430491.5,1688046.25,1617107.5,1362810,1489613.12,1441497,1619398.25,1624005.75,1333175.38,1469871.38,1459717.75,1422217.25,1420403.62,1739783.25,1325032.75,1536066.5,1524607.75,1466491.25,1914395,1325436.38,1522592.38,1415383,1501495,1578580,1550737.5,1476576.25,20.5612720939911,20.4480794944971,20.6869230016463,20.6249841569557,20.3781530080888,20.3464351496108,20.4872584879542,20.4772580068947,20.4397104291886,20.5065062541512,20.4591364036668,20.6270263929176,20.6311253099026,20.4378695116117,20.730476149175,20.3375965876254,20.550809244461,20.5400066841831,20.5179682400319,20.5901959453876,20.5645230651765,20.4938244281032,20.4839370324277,20.8684571032999,20.3380359928592,20.538098332513,20.4327610657977
22400,Q06705,NA,Q06705,NA,CSR1_YEAST Phosphatidylinositol transfer protein CSR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CSR1 PE=1 SV=1,58102,true,2,1,0,0,0,-1,2,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1346397.12,1400576.5,1666797.38,1725557.88,1390700.25,1382866.5,1347083.62,1542982,1489007.5,1396237.75,1427797.88,1513558.5,1207965.5,1438666.5,2001406.5,1446629.5,1392731.25,1300738.75,268162.44,2007291.88,1414430.5,1470004.25,1447207.88,1689422.38,1358509.5,2052834.38,1377302.25,20.3606725651227,20.4175893554188,20.6686473067403,20.7186314359046,20.4073800658112,20.4131131924917,20.4453603342934,20.5295130066494,20.2041478206017,20.3992304567711,20.3614079779677,20.5572898012508,20.5059195899907,20.4563007662956,20.9325827880288,20.464264046166,20.4094854627991,20.3108997989225,20.6880986371615,20.3735932236253,20.9691858067117,20.3934137640377,18.0327476556746,20.9368189833398,20.4317898589826,20.4873888954369,20.4648407378451
22428,P41901,NA,P41901,NA,SPR3_YEAST Sporulation-regulated protein 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPR3 PE=1 SV=1,58027,true,2,1,0,0,0,-1,2,2,2,2,10,10,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,2,NA,NA,NA,1,NA,NA,NA,1,NA,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,2,0,0,0,1,0,0,0,1,0,1,1,1,21473276,18916582,20122922,20638502,17937420,19332990,18960974,21202626,21713200,17762550,19274116,18831296,18969972,18396852,21223562,19277592,18485874,19604396,17650530,19556968,20729082,17658440,20512412,20383924,19542316,21732204,21359750,24.3560389722416,24.173148098707,24.262336474764,24.2988349239455,24.0964690616662,24.0823353747437,24.2001613572098,24.1666289561675,24.1772142135202,24.2045614432291,24.1765297396754,24.3377396215735,24.3720690241547,24.1329555830733,24.3391634716648,24.2004215173032,24.1399199190246,24.2246738581585,24.2809284679433,24.220098118402,24.3733311589621,24.3483914256625,24.0732081687783,24.2211793846844,24.3051528914465,24.0738545607838,24.2899938086788
21720,P39517,NA,P39517,NA,DHH1_YEAST ATP-dependent RNA helicase DHH1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DHH1 PE=1 SV=1,57959,true,2,1,0,0,0,-1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,406743.25,363182.22,585223.88,406496.81,448023.16,468508.34,316115.03,502675.41,413537.38,399019.5,295268.12,463734.12,354363.66,473256.12,412209.75,348068.38,374164.84,453740.38,473904.66,338824.91,345019.06,344778.56,554943.5,435190.62,391876.91,623616.94,432308.81,18.6337588786694,18.4703340500125,19.1586291141365,18.6328845051744,18.7732137869731,18.6060997268139,18.1716660720169,18.8229383537131,18.4348711375117,18.83771520422,18.2700901056646,18.9392675910835,18.657658216175,18.8522616369671,18.6530191037931,18.4090112339474,18.5133144703729,18.7915075304963,18.7312879358382,18.5800410440346,19.2503005925335,18.7217027115816,18.8542373217881,18.3701804182108,18.3963165377999,18.3953105378911,19.0819813694687
21999,P50107,NA,P50107,NA,LGUL_YEAST Lactoylglutathione lyase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLO1 PE=1 SV=1,57545,true,2,1,0,0,0,-1,2,2,2,2,6,6,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,561372,576672.12,805317,540830.69,570662.5,548869.94,522580.81,674297.44,491122.25,462745.34,563750.38,427847.56,653834.56,596224,597567.25,514637.94,516115.44,762814.75,580423.12,565329.12,549061.81,421439.97,585432.88,481358.06,527789.88,717776.69,442906.94,19.0985975816279,19.1373917494588,19.6191972630119,19.0448174956104,19.1222782366074,18.8198589361853,19.1046969752641,18.7067373374035,19.3185661106776,19.0661048037284,18.9952946220068,19.3630255948578,18.9057226588872,19.1854949242109,19.1887415570397,18.9731982934055,18.9773342650631,19.5409732147132,18.8767509218872,19.0096041627028,19.4531755464241,18.7566440777227,19.1467454618722,19.1087314863029,19.0666090425398,18.6849676224463,19.1591442493615
21703,P14904,NA,P14904,NA,AMPL_YEAST Vacuolar aminopeptidase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=APE1 PE=1 SV=2,57213,true,2,1,0,0,0,-1,1,1,1,1,99,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,4,3,3,5,5,1,5,6,4,3,2,4,4,3,3,3,4,3,5,3,5,5,4,2,1263219.12,956925.62,1137039.62,1149920.25,916105.94,965125,907614.69,985315.31,1004339.12,997705.12,1044274.12,921019.75,1534176.88,982932.44,1067203,905300.5,880754.06,1231567.88,827048.56,1071716.5,1031085,990507.25,1176703.62,1111707,892128.62,1151999.38,1122414.62,20.2686734823357,19.8680472655771,20.1168510949542,20.1331023792598,19.8051549180374,19.9282539525485,19.9940690356906,19.8128725676932,20.5490333945299,19.8803562823111,19.7917204340626,19.9102259486303,19.9378150538865,19.9067327334986,20.0254031965056,19.7880372256384,19.7483796945441,20.2320647159922,20.0843451727215,19.7668921958596,20.1357085096537,20.0981742753263,19.6576125138871,20.0314918910378,19.9757318390076,19.9178080093706,20.1663195593688
21850,P01344ups,NA,P01344ups,NA,IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human),57213,true,2,1,0,0,0,-1,1,1,1,1,28,28,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,1,NA,1,1,NA,1,NA,1,1,NA,1,NA,NA,NA,1,NA,NA,0,2,0,5,NA,0,3,0,1,NA,5,NA,2,2,NA,3,NA,1,2,NA,1,NA,NA,0,1,0,NA,422915.34,9233336,147750.41,1982928.88,NA,469716.72,8751506,152423.64,3387244,NA,921192.19,NA,1912896.88,4597327.5,NA,855518.25,NA,2006494.88,4458745.5,NA,947935.94,NA,NA,552041.44,8055020,153471.05,NA,18.6900093652376,23.1384205564276,17.1728026082518,20.91920150392,21.691680484385,NA,19.8131426542432,NA,NA,18.8414314230075,23.0610998733293,17.2177271480414,20.8673276726358,22.1323640124631,NA,19.7064391051932,NA,NA,19.0744170440462,22.9414567403622,17.2276070130261,20.9362460441024,22.0882064239734,NA,19.854430041823,NA
21713,P07244,NA,P07244,NA,"PUR2_YEAST Bifunctional purine biosynthetic protein ADE5,7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADE5,7 PE=1 SV=1",56.99,true,2,1,0,0,0,-1,1,1,1,1,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,0,0,0,0,0,0,0,2,0,1,0,1,4,0,1,0,0,3,1,0,0,1,1,0,0,764788.12,617933.25,904082.75,681417,551296.69,742153,684678,732801.19,767862.75,573916.12,574511,698050,592408.81,636562.12,919995.56,710674.38,846802.94,576594,709992.44,735285,630986.19,635464.06,600794.38,779374,589807.5,1076572,678284.56,19.5447005875172,19.2370914790794,19.7860953018903,19.3781784146943,19.0724694139124,19.1304803714373,19.1319749904475,19.4129708520874,19.1762335702439,19.5013571135564,19.3850661310894,19.4830623206742,19.5504889369591,19.2799417832892,19.8112673730179,19.4388291651345,19.6916667526582,19.1371962987561,19.5719562782857,19.1698846422824,20.0380133779788,19.3715311271104,19.4374441373181,19.4879440283191,19.2672489046263,19.2774510073366,19.196511791976
21788,Q01560,NA,Q01560,NA,NOP3_YEAST Nucleolar protein 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NPL3 PE=1 SV=1,56765,true,2,1,0,0,0,-1,2,1,2,1,8,5,1,NA,1,1,NA,2,NA,1,1,1,NA,NA,1,NA,1,1,NA,2,NA,1,1,1,1,1,1,1,1,1,0,1,1,0,2,0,2,1,1,0,0,2,0,1,1,0,2,0,2,1,1,1,1,2,2,1,2866941.5,2382674.5,3176733.75,3158109.5,2781937.25,2836345.75,2676231,2867928.5,2800773.25,2661605.75,2646073.75,2603622,2774649,2431870.75,3208576,2669846.5,2739947.75,2611507,2318616,2749142.25,2502255.5,2384176.75,2658881.25,2868526,2391472.75,3023408.75,2920036.25,21.4510810359811,21.1841504460263,21.5991127485631,21.5906297634382,21.4076584478187,21.3438654573872,21.3354218415517,21.3120885791525,21.4038738478184,21.4356019768687,21.351771217505,21.451577626146,21.4173937571842,21.2136351232335,21.6135017253781,21.3483253673963,21.385716951001,21.3164511401037,21.4518781638004,21.189467921734,21.5277446067528,21.4775548484879,21.144832475652,21.3905501280703,21.2547976768788,21.1850597627149,21.3423879148305
21952,Q06523,NA,Q06523,NA,YP148_YEAST Uncharacterized protein YPR148C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YPR148C PE=1 SV=1,56655,true,2,1,0,0,0,-1,2,2,2,2,8,8,NA,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,2,1,NA,NA,1,NA,1,0,0,0,1,2,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,2,1,0,0,1,0,1,962111.5,967852.12,1040899.12,952261.25,840293.75,839853.12,902567.25,915325.06,997111.19,761184.62,832096,855608.5,904369.69,898970.12,966316.12,992065.81,820243.81,833361.06,936073.62,924431.12,852139.56,801086.5,1009900.69,921633.31,864506.56,1121933.62,997128.25,19.8758445733963,19.8844271066055,19.9893988241978,19.8609979013035,19.6805342280247,19.5378868861881,19.6663904580126,19.7065912893929,19.7865531153327,19.6797775147376,19.7836749051922,19.8039246540834,19.9273948660385,19.7779136386257,19.8821357029904,19.9200763013105,19.6456932758705,19.6685821640412,19.8138333345584,19.7215173857232,20.0975558897185,19.9274195495112,19.836262473297,19.8182063018689,19.7007302030469,19.6115985053146,19.9457819998371
21823,P63279ups,NA,P63279ups,NA,UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human),56364,true,2,1,0,0,0,-1,2,2,2,2,6,6,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,4,NA,0,NA,NA,5,NA,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,0,NA,NA,1,NA,NA,54962.88,1653865.75,NA,202931.23,NA,NA,1790790.25,NA,818302.38,NA,104953.8,NA,184045.48,896271.25,NA,87042.74,NA,174515.12,678671.12,NA,72472.73,172937.27,NA,NA,1826009.12,NA,NA,15.7461699814649,20.6574107000426,NA,17.6306313794479,19.6422745223914,NA,16.6793948768164,NA,NA,NA,20.7721649379123,NA,17.4897027932343,19.7735758940044,NA,16.4094363511445,NA,NA,NA,20.8002625402027,NA,17.4129925114679,19.372353096786,NA,16.1451506202676,17.3998892945437
22350,Q05022,NA,Q05022,NA,RRP5_YEAST rRNA biogenesis protein RRP5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RRP5 PE=1 SV=1,55654,true,2,1,0,0,0,-1,3,3,3,3,7,7,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2,0,0,0,1,1,1,1,0,0,0,0,2,4,0,0,2,2,0,0,2,0,0,0,0,0,0,2,882532.44,742513.62,1029256.62,726868.75,725082.94,761370.56,742656.69,983583.88,886961.31,797427.44,827152.38,797268.75,1045131.38,778780.12,1006404.75,889944.06,798250.19,925676.25,852564.44,843234.75,810662.94,774552.5,967749.38,880726.62,771309.5,1029379.06,982010.12,19.7512897841713,19.5020579640893,19.9731712971774,19.4713353560249,19.4677865044372,19.6049937247066,19.6577936050662,19.6047065963141,19.9952528794396,19.5382392605661,19.5023359206021,19.9076885651713,19.7585116487619,19.5708565311408,19.9407792058604,19.7633551286091,19.6064814656234,19.8201481817582,19.7483347465042,19.556950354704,19.973342909457,19.9053783665924,19.7014493569665,19.685574796606,19.6287426652432,19.5630035041846,19.8842739526752
21689,P0CT04,NA,P0CT04,NA,IPB2_YEAST Protease B inhibitor 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PBI2 PE=1 SV=1,55229,true,2,1,0,0,0,-1,1,1,1,1,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1090394,NA,NA,NA,NA,863787.44,NA,NA,NA,NA,883977.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0564180980307,NA,NA,NA,NA,NA,NA,NA,NA,19.7203168134621,NA,NA,NA,NA,NA,NA,NA,NA,19.753650025484
22000,P32915,NA,P32915,NA,SC61A_YEAST Protein transport protein SEC61 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC61 PE=1 SV=1,54089,true,2,1,0,0,0,-1,1,1,1,1,8,8,1,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,1,1,1,1,1,NA,1,NA,1,NA,1,1,1,0,0,1,2,1,1,0,0,2,1,2,0,0,2,1,1,1,1,1,0,1,0,1,0,3,1,547376.81,653245.38,788903.38,590972.25,530739.56,523280.19,569752.25,894311.88,541934.19,597579.81,536257.38,627579,449314.56,548287.62,761219.88,579244.31,571223.25,473697.75,445914.91,728015.06,531761.06,551475.25,507171.94,472804.75,507000.12,650919.75,617797.12,19.0621747896536,19.3172654907297,19.5894890931413,19.1727308624922,19.017644562076,19.1887718800858,19.0325660716245,19.2594375522005,18.7773662874654,18.9972241178157,19.1199751912638,19.7704185153123,19.0477581423902,19.0645733732653,19.5379537139296,19.143812441796,19.1236951757525,18.8536072937668,18.8508850039603,18.9516265631317,19.3121201631217,19.2367736199711,18.7664089141053,19.4736087693149,19.0204186092823,19.0729366141002,18.9521154029924
22228,P11745,NA,P11745,NA,RNA1_YEAST Ran GTPase-activating protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RNA1 PE=1 SV=2,53893,true,2,1,0,0,0,-1,2,2,2,2,126,126,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,6,6,5,4,4,7,4,4,6,3,3,5,3,7,1,6,6,7,7,2,5,8,3,7,2044753.25,1197740.5,1288349.25,1237207.88,1080954.12,1283287.62,1075596.88,1277718.25,1937459.75,1078704.75,1127748,1203369.38,9925536,1111373.5,1332994.12,1134807.75,1229698.38,1295883.12,1133703.38,1245697.62,1004538.31,1287900.75,1322912.25,1189456.25,1147937.88,1104175.25,2132115.5,20.9634953261931,20.1918839399581,20.2970923063657,20.238656496678,20.0438738599701,20.0408686111666,20.1050132968422,20.1986481219772,23.2427135822762,20.2914131235737,20.0367060448065,20.2851383116021,20.8857349085737,20.0839123149822,20.3462389858609,20.114016477753,20.2298730645309,20.3055041719599,20.1818707775573,20.1306131428354,20.074537738035,21.0238541625638,20.1126117949837,20.2485224811301,19.938101154394,20.2965899880873,20.3352859388105
22041,P41807,NA,P41807,NA,VATH_YEAST V-type proton ATPase subunit H OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VMA13 PE=1 SV=1,53468,true,2,1,0,0,0,-1,2,2,2,2,5,5,NA,1,NA,1,1,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,0,2,0,1,1,0,2,0,0,0,1,2,0,0,3,0,1,0,0,1,0,1,0,0,3,0,0,921848.12,874556,1012335.44,1021711.88,1074966.75,872459.56,815943.44,913226.31,1032274.44,826908.25,834181,849285.81,893138.12,778073.81,1083743.12,898813.62,845107.88,914977.31,755200.75,1027960.5,849989.88,867297.5,1021959.44,936226.94,1117990,947430.94,963246.56,19.8141695520196,19.7381912409001,19.9492559793551,19.9625569868341,20.0358606055557,19.6573677377957,19.6700009270164,19.6958906198289,19.7685237736697,19.7347287359143,19.6381096245998,19.8006128985633,19.9773951453092,19.5695474937486,20.0475914040415,19.7776624607232,19.6887759909876,19.8033764417063,19.8364987537413,20.0924758531985,19.8536612608333,19.8775456030976,19.5265006718971,19.971353398497,19.6970861390275,19.7261674253856,19.9629065083864
22082,P00937,NA,P00937,NA,TRPG_YEAST Multifunctional tryptophan biosynthesis protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRP3 PE=1 SV=2,53468,true,2,1,0,0,0,-1,1,1,1,1,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,471804.12,474280.31,611681.81,593212.69,530606.31,549541.31,558379.12,684409.5,554195.62,462800.94,452291.69,565203.69,424435.94,511047.72,713647.12,409895.84,450208.44,552284.19,444566.09,618523.38,451616.47,556639.38,544668.06,477665.22,451081.03,801371.69,453458.81,18.8478284913135,18.8553804498435,19.222421848742,19.1781899346775,19.0172823067158,18.8200322691587,18.7868939638708,19.1084113589468,18.6951872990788,19.067868409646,19.0908854689291,19.3845002598453,19.0800357831824,18.9630984861339,19.4448513497091,18.6448978226876,18.7802335775017,19.0750513030316,18.8656403088339,18.7830270899102,19.6121120191219,18.7906119837186,18.7620383830928,19.2384686041131,18.7847385751492,19.0863834515954,19.0550177426971
22384,P47124,NA,P47124,NA,HOC1_YEAST Putative glycosyltransferase HOC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HOC1 PE=1 SV=3,53468,true,2,1,0,0,0,-1,1,1,1,1,7,7,1,1,1,1,1,NA,1,1,NA,1,NA,1,NA,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,3,1,1,1,3,0,3,1,0,2,0,1,0,1,1,1,1,0,0,1,2,3,1,0,1,1,0,2955960.75,2875026.5,2588980.5,3099644.25,2722469.75,3111232.75,3083086,2765997,3232259,2753166.75,2996888.25,2904520.25,3053128.75,2664762,3891458,2806136.5,2898590,2938563.75,2382820.5,3421239.75,3200690.75,2928002.25,3079103.25,2814544.25,3401491,2939445.5,3325676.75,21.4951956824631,21.4551438232046,21.3039526683361,21.5636712144327,21.3764845882324,21.3926605610639,21.5150338579883,21.469868457531,21.5418569983939,21.5690548956367,21.5559437020528,21.3993681610666,21.6241113747916,21.3455752554971,21.8918793557115,21.4201537575704,21.4669198507061,21.4866797662083,21.424469899624,21.6977358412144,21.4871125985867,21.6652165173133,21.1842388454375,21.706087776621,21.6099518600801,21.4814852315741,21.5540788146756
21759,P10599ups,NA,P10599ups,NA,"THIO_HUMAN_UPS Thioredoxin (Chain 2-105, N-terminal His tag)- Homo sapiens (Human)",53127,true,2,1,0,0,0,-1,2,2,3,3,15,15,NA,NA,3,NA,NA,NA,NA,3,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,4,NA,0,NA,NA,3,NA,2,NA,0,NA,0,1,NA,0,NA,0,1,NA,0,NA,NA,NA,4,NA,NA,NA,2367507,NA,524530.5,NA,NA,2513864,NA,1170549.75,NA,119757.6,NA,742598.75,897155.88,NA,108469.7,NA,637278.25,1058042.62,NA,228425.81,NA,NA,NA,2782512,NA,NA,NA,21.1749372606357,NA,19.0006671384108,20.1587548216323,NA,16.8697576889318,NA,NA,NA,21.2614751714164,NA,19.502223361175,19.7749991482824,NA,16.7269325699667,NA,NA,NA,21.4079564787434,NA,19.2815638975396,20.012966312489,NA,17.8013661455196,NA
21681,P0CX43,NA,P0CX43; P0CX44,NA,RL1A_YEAST 60S ribosomal protein L1-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL1A PE=1 SV=1,52744,true,2,2,0,0,0,-1,3,3,3,3,16,16,1,2,NA,1,2,1,NA,1,1,1,NA,2,NA,1,2,NA,1,NA,1,3,1,NA,NA,2,2,NA,NA,1,2,0,1,2,1,0,1,1,2,0,2,0,1,2,0,1,0,1,3,1,0,0,3,2,0,0,12812514,10862155,15230914,11746914,11817349,11744359,11695933,14950194,11348646,10702089,10542289,11636036,11688128,11391202,15258125,11825110,11657027,11930078,11071244,14279655,11092105,11641481,11749587,11810502,10999524,15298650,11474037,23.611050245237,23.3728070195993,23.8604991840867,23.4857784642655,23.4944030945232,23.3513890959578,23.329684811112,23.4720963292328,23.4785405469141,23.485464638289,23.4795036161784,23.8336608697735,23.4360168449338,23.4414166525169,23.8630743511939,23.4953502681328,23.4746965557295,23.5081001397548,23.4935669513445,23.3909377572616,23.8669010148919,23.4518697395391,23.4003140012178,23.7674577881303,23.403029842595,23.4727712701761,23.4861067109147
22445,P04650,NA,P04650,NA,RL39_YEAST 60S ribosomal protein L39 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL39 PE=1 SV=3,52406,true,2,1,0,0,0,-1,2,2,3,3,30,30,1,2,1,1,1,1,2,1,2,1,1,1,NA,2,1,2,1,NA,2,2,2,1,NA,1,1,1,1,2,5,1,2,3,1,4,2,4,4,2,1,0,5,3,2,5,0,5,5,3,3,0,1,2,3,4,2941053.5,2592704.5,2452143.5,3308676,2702236,2922797,2804675.25,2324274,3030721,2347065.75,1771247.5,1911262,1338937.5,2430255.25,2134069.5,2586930.75,2023192.75,1445033.5,2289084.75,2809125,2656245.75,1985582.25,1423904.25,2396767.5,1976074.62,2649317,3063996,21.4879015975079,21.3060263556627,21.225611977668,21.6578225928939,21.3657222473784,21.16242682698,20.7563343861992,20.8660941290063,20.3526571882803,21.4789182009781,21.4194023018916,21.148348722034,21.5312296169453,21.2126764175462,21.0251757303378,21.3028100041088,20.9482023416289,20.4626715082257,21.1926585355221,20.9142059959387,21.337189046843,21.5469829831719,21.126339446871,21.4216893920326,21.340957197148,20.9211306930722,20.4414207053093
